,company,company_url,screener url
1158,TEXINFRA,/company/TEXINFRA/consolidated/,https://www.screener.in/company/TEXINFRA/consolidated/
1159,REPRO,/company/REPRO/consolidated/,https://www.screener.in/company/REPRO/consolidated/
1160,KERALACHEM,/company/KERALACHEM/consolidated/,https://www.screener.in/company/KERALACHEM/consolidated/
1161,ARIHANTSUP,/company/ARIHANTSUP/consolidated/,https://www.screener.in/company/ARIHANTSUP/consolidated/
1162,PARACABLES,/company/PARACABLES/consolidated/,https://www.screener.in/company/PARACABLES/consolidated/
1163,ASALCBR,/company/ASALCBR/,https://www.screener.in/company/ASALCBR/
1164,DYCL,/company/DYCL/,https://www.screener.in/company/DYCL/
1165,YUKEN,/company/YUKEN/consolidated/,https://www.screener.in/company/YUKEN/consolidated/
1166,ALLSEC,/company/ALLSEC/consolidated/,https://www.screener.in/company/ALLSEC/consolidated/
1167,AGSTRA,/company/AGSTRA/consolidated/,https://www.screener.in/company/AGSTRA/consolidated/
1168,DECCANCE,/company/DECCANCE/,https://www.screener.in/company/DECCANCE/
1169,SHREYAS,/company/SHREYAS/consolidated/,https://www.screener.in/company/SHREYAS/consolidated/
1170,KECL,/company/KECL/consolidated/,https://www.screener.in/company/KECL/consolidated/
1171,HITECHGEAR,/company/HITECHGEAR/consolidated/,https://www.screener.in/company/HITECHGEAR/consolidated/
1172,AWHCL,/company/AWHCL/consolidated/,https://www.screener.in/company/AWHCL/consolidated/
1173,GANDHITUBE,/company/GANDHITUBE/,https://www.screener.in/company/GANDHITUBE/
1174,TNPETRO,/company/TNPETRO/consolidated/,https://www.screener.in/company/TNPETRO/consolidated/
1175,MKPL,/company/MKPL/,https://www.screener.in/company/MKPL/
1176,MIRZAINT,/company/MIRZAINT/,https://www.screener.in/company/MIRZAINT/
1177,INNOVANA,/company/INNOVANA/consolidated/,https://www.screener.in/company/INNOVANA/consolidated/
1178,PORRITSPEN,/company/PORRITSPEN/,https://www.screener.in/company/PORRITSPEN/
1179,CHEVIOT,/company/CHEVIOT/,https://www.screener.in/company/CHEVIOT/
1180,RUBYMILLS,/company/RUBYMILLS/,https://www.screener.in/company/RUBYMILLS/
1181,BETA,/company/BETA/consolidated/,https://www.screener.in/company/BETA/consolidated/
1182,SANDESH,/company/SANDESH/,https://www.screener.in/company/SANDESH/
1183,SCHAND,/company/SCHAND/consolidated/,https://www.screener.in/company/SCHAND/consolidated/
1184,IRISDOREME,/company/IRISDOREME/,https://www.screener.in/company/IRISDOREME/
1185,APEX,/company/APEX/,https://www.screener.in/company/APEX/
1186,SAURASHCEM,/company/SAURASHCEM/consolidated/,https://www.screener.in/company/SAURASHCEM/consolidated/
1187,RAJPALAYAM,/company/RAJPALAYAM/consolidated/,https://www.screener.in/company/RAJPALAYAM/consolidated/
1188,SUKHJITS,/company/SUKHJITS/consolidated/,https://www.screener.in/company/SUKHJITS/consolidated/
1189,DMCC,/company/DMCC/,https://www.screener.in/company/DMCC/
1190,BLAL,/company/BLAL/,https://www.screener.in/company/BLAL/
1191,JAYAGROGN,/company/JAYAGROGN/consolidated/,https://www.screener.in/company/JAYAGROGN/consolidated/
1192,AURUM,/company/AURUM/consolidated/,https://www.screener.in/company/AURUM/consolidated/
1193,MEDICO,/company/MEDICO/,https://www.screener.in/company/MEDICO/
1194,TFCILTD,/company/TFCILTD/,https://www.screener.in/company/TFCILTD/
1195,NINSYS,/company/NINSYS/,https://www.screener.in/company/NINSYS/
1196,TRU,/company/TRU/consolidated/,https://www.screener.in/company/TRU/consolidated/
1197,KAMOPAINTS,/company/KAMOPAINTS/consolidated/,https://www.screener.in/company/KAMOPAINTS/consolidated/
1198,JPOLYINVST,/company/JPOLYINVST/consolidated/,https://www.screener.in/company/JPOLYINVST/consolidated/
1199,KHAICHEM,/company/KHAICHEM/,https://www.screener.in/company/KHAICHEM/
1200,DCMSRIND,/company/DCMSRIND/consolidated/,https://www.screener.in/company/DCMSRIND/consolidated/
1201,WINDLAS,/company/WINDLAS/consolidated/,https://www.screener.in/company/WINDLAS/consolidated/
1202,JSLL,/company/JSLL/,https://www.screener.in/company/JSLL/
1203,MARINE,/company/MARINE/,https://www.screener.in/company/MARINE/
1204,GHCLTEXTIL,/company/GHCLTEXTIL/,https://www.screener.in/company/GHCLTEXTIL/
1205,PENINLAND,/company/PENINLAND/consolidated/,https://www.screener.in/company/PENINLAND/consolidated/
1206,NAHARPOLY,/company/NAHARPOLY/consolidated/,https://www.screener.in/company/NAHARPOLY/consolidated/
1207,AUTOCORP,/company/AUTOCORP/,https://www.screener.in/company/AUTOCORP/
1208,CLOUD,/company/CLOUD/,https://www.screener.in/company/CLOUD/
1209,GFLLIMITED,/company/GFLLIMITED/consolidated/,https://www.screener.in/company/GFLLIMITED/consolidated/
1210,CREATIVE,/company/CREATIVE/consolidated/,https://www.screener.in/company/CREATIVE/consolidated/
1211,CREST,/company/CREST/consolidated/,https://www.screener.in/company/CREST/consolidated/
1212,ZUARI,/company/ZUARI/consolidated/,https://www.screener.in/company/ZUARI/consolidated/
1213,SAYAJIHOTL,/company/SAYAJIHOTL/consolidated/,https://www.screener.in/company/SAYAJIHOTL/consolidated/
1214,ICEMAKE,/company/ICEMAKE/consolidated/,https://www.screener.in/company/ICEMAKE/consolidated/
1215,ELDEHSG,/company/ELDEHSG/consolidated/,https://www.screener.in/company/ELDEHSG/consolidated/
1216,DPWIRES,/company/DPWIRES/,https://www.screener.in/company/DPWIRES/
1217,BHAGERIA,/company/BHAGERIA/,https://www.screener.in/company/BHAGERIA/
1218,DHARMAJ,/company/DHARMAJ/,https://www.screener.in/company/DHARMAJ/
1219,ASIANTILES,/company/ASIANTILES/consolidated/,https://www.screener.in/company/ASIANTILES/consolidated/
1220,MUTHOOTCAP,/company/MUTHOOTCAP/,https://www.screener.in/company/MUTHOOTCAP/
1221,ENIL,/company/ENIL/consolidated/,https://www.screener.in/company/ENIL/consolidated/
1222,NAGAFERT,/company/NAGAFERT/consolidated/,https://www.screener.in/company/NAGAFERT/consolidated/
1223,DSSL,/company/DSSL/,https://www.screener.in/company/DSSL/
1224,SPENCERS,/company/SPENCERS/consolidated/,https://www.screener.in/company/SPENCERS/consolidated/
1225,VLSFINANCE,/company/VLSFINANCE/consolidated/,https://www.screener.in/company/VLSFINANCE/consolidated/
1226,GKWLIMITED,/company/GKWLIMITED/,https://www.screener.in/company/GKWLIMITED/
1227,RBL,/company/RBL/,https://www.screener.in/company/RBL/
1228,SHREEPUSHK,/company/SHREEPUSHK/consolidated/,https://www.screener.in/company/SHREEPUSHK/consolidated/
1229,MAGADSUGAR,/company/MAGADSUGAR/,https://www.screener.in/company/MAGADSUGAR/
1230,BANSWRAS,/company/BANSWRAS/,https://www.screener.in/company/BANSWRAS/
1231,SALZERELEC,/company/SALZERELEC/,https://www.screener.in/company/SALZERELEC/
1232,TBZ,/company/TBZ/consolidated/,https://www.screener.in/company/TBZ/consolidated/
1233,KELLTONTEC,/company/KELLTONTEC/consolidated/,https://www.screener.in/company/KELLTONTEC/consolidated/
1234,MALLCOM,/company/MALLCOM/consolidated/,https://www.screener.in/company/MALLCOM/consolidated/
1235,COOLCAPS,/company/COOLCAPS/consolidated/,https://www.screener.in/company/COOLCAPS/consolidated/
1236,OSWALGREEN,/company/OSWALGREEN/,https://www.screener.in/company/OSWALGREEN/
1237,3IINFOLTD,/company/3IINFOLTD/consolidated/,https://www.screener.in/company/3IINFOLTD/consolidated/
1238,JETAIRWAYS,/company/JETAIRWAYS/,https://www.screener.in/company/JETAIRWAYS/
1239,OSWALSEEDS,/company/OSWALSEEDS/consolidated/,https://www.screener.in/company/OSWALSEEDS/consolidated/
1240,WIMPLAST,/company/WIMPLAST/,https://www.screener.in/company/WIMPLAST/
1241,APCL,/company/APCL/consolidated/,https://www.screener.in/company/APCL/consolidated/
1242,AXITA,/company/AXITA/,https://www.screener.in/company/AXITA/
1243,CSLFINANCE,/company/CSLFINANCE/,https://www.screener.in/company/CSLFINANCE/
1244,CHEMBOND,/company/CHEMBOND/consolidated/,https://www.screener.in/company/CHEMBOND/consolidated/
1245,ZIMLAB,/company/ZIMLAB/consolidated/,https://www.screener.in/company/ZIMLAB/consolidated/
1246,SKMEGGPROD,/company/SKMEGGPROD/consolidated/,https://www.screener.in/company/SKMEGGPROD/consolidated/
1247,ZFSTEERING,/company/ZFSTEERING/,https://www.screener.in/company/ZFSTEERING/
1248,JAGAJITIND,/company/JAGAJITIND/consolidated/,https://www.screener.in/company/JAGAJITIND/consolidated/
1249,KRISHIVAL,/company/KRISHIVAL/,https://www.screener.in/company/KRISHIVAL/
1250,BALAXI,/company/BALAXI/consolidated/,https://www.screener.in/company/BALAXI/consolidated/
1251,DPABHUSHAN,/company/DPABHUSHAN/,https://www.screener.in/company/DPABHUSHAN/
1252,URJA,/company/URJA/consolidated/,https://www.screener.in/company/URJA/consolidated/
1253,REVATHI,/company/REVATHI/consolidated/,https://www.screener.in/company/REVATHI/consolidated/
1254,BAIDFIN,/company/BAIDFIN/,https://www.screener.in/company/BAIDFIN/
1255,NRL,/company/NRL/,https://www.screener.in/company/NRL/
1256,MUNJALSHOW,/company/MUNJALSHOW/,https://www.screener.in/company/MUNJALSHOW/
1257,NAHARINDUS,/company/NAHARINDUS/,https://www.screener.in/company/NAHARINDUS/
1258,BBTCL,/company/BBTCL/,https://www.screener.in/company/BBTCL/
1259,KSE,/company/KSE/,https://www.screener.in/company/KSE/
1260,ASAL,/company/ASAL/,https://www.screener.in/company/ASAL/
1261,MICEL,/company/MICEL/consolidated/,https://www.screener.in/company/MICEL/consolidated/
1262,AARTISURF,/company/AARTISURF/consolidated/,https://www.screener.in/company/AARTISURF/consolidated/
1263,EXXARO,/company/EXXARO/,https://www.screener.in/company/EXXARO/
1264,BIRLACABLE,/company/BIRLACABLE/,https://www.screener.in/company/BIRLACABLE/
1265,ARROWGREEN,/company/ARROWGREEN/consolidated/,https://www.screener.in/company/ARROWGREEN/consolidated/
1266,MUNJALAU,/company/MUNJALAU/consolidated/,https://www.screener.in/company/MUNJALAU/consolidated/
1267,KAMATHOTEL,/company/KAMATHOTEL/consolidated/,https://www.screener.in/company/KAMATHOTEL/consolidated/
1268,MAXIND,/company/MAXIND/consolidated/,https://www.screener.in/company/MAXIND/consolidated/
1269,DONEAR,/company/DONEAR/,https://www.screener.in/company/DONEAR/
1270,KRITI,/company/KRITI/consolidated/,https://www.screener.in/company/KRITI/consolidated/
1271,SELMC,/company/SELMC/consolidated/,https://www.screener.in/company/SELMC/consolidated/
1272,DIGISPICE,/company/DIGISPICE/consolidated/,https://www.screener.in/company/DIGISPICE/consolidated/
1273,NPST,/company/NPST/consolidated/,https://www.screener.in/company/NPST/consolidated/
1274,KERNEX,/company/KERNEX/consolidated/,https://www.screener.in/company/KERNEX/consolidated/
1275,ANDHRAPET,/company/ANDHRAPET/,https://www.screener.in/company/ANDHRAPET/
1276,GRPLTD,/company/GRPLTD/consolidated/,https://www.screener.in/company/GRPLTD/consolidated/
1277,ADSL,/company/ADSL/consolidated/,https://www.screener.in/company/ADSL/consolidated/
1278,NAHARCAP,/company/NAHARCAP/consolidated/,https://www.screener.in/company/NAHARCAP/consolidated/
1279,ZEEMEDIA,/company/ZEEMEDIA/consolidated/,https://www.screener.in/company/ZEEMEDIA/consolidated/
1280,ASIANENE,/company/ASIANENE/consolidated/,https://www.screener.in/company/ASIANENE/consolidated/
1281,SWELECTES,/company/SWELECTES/consolidated/,https://www.screener.in/company/SWELECTES/consolidated/
1282,GOACARBON,/company/GOACARBON/,https://www.screener.in/company/GOACARBON/
1283,IFBAGRO,/company/IFBAGRO/consolidated/,https://www.screener.in/company/IFBAGRO/consolidated/
1284,KANORICHEM,/company/KANORICHEM/consolidated/,https://www.screener.in/company/KANORICHEM/consolidated/
1285,KILBUNENGG,/company/KILBUNENGG/,https://www.screener.in/company/KILBUNENGG/
1286,POCL,/company/POCL/consolidated/,https://www.screener.in/company/POCL/consolidated/
1287,HIRECT,/company/HIRECT/,https://www.screener.in/company/HIRECT/
1288,PLASTIBLEN,/company/PLASTIBLEN/,https://www.screener.in/company/PLASTIBLEN/
1289,NDRAUTO,/company/NDRAUTO/consolidated/,https://www.screener.in/company/NDRAUTO/consolidated/
1290,INTLCONV,/company/INTLCONV/consolidated/,https://www.screener.in/company/INTLCONV/consolidated/
1291,OMINFRAL,/company/OMINFRAL/consolidated/,https://www.screener.in/company/OMINFRAL/consolidated/
1292,NRAIL,/company/NRAIL/,https://www.screener.in/company/NRAIL/
1293,SAKAR,/company/SAKAR/,https://www.screener.in/company/SAKAR/
1294,HINDCOMPOS,/company/HINDCOMPOS/,https://www.screener.in/company/HINDCOMPOS/
1295,VIKASLIFE,/company/VIKASLIFE/,https://www.screener.in/company/VIKASLIFE/
1296,SELAN,/company/SELAN/,https://www.screener.in/company/SELAN/
1297,JYOTISTRUC,/company/JYOTISTRUC/,https://www.screener.in/company/JYOTISTRUC/
1298,MMP,/company/MMP/consolidated/,https://www.screener.in/company/MMP/consolidated/
1299,SILVERTUC,/company/SILVERTUC/consolidated/,https://www.screener.in/company/SILVERTUC/consolidated/
1300,HCL-INSYS,/company/HCL-INSYS/consolidated/,https://www.screener.in/company/HCL-INSYS/consolidated/
1301,INDSWFTLAB,/company/INDSWFTLAB/,https://www.screener.in/company/INDSWFTLAB/
1302,PREMEXPLN,/company/PREMEXPLN/,https://www.screener.in/company/PREMEXPLN/
1303,STCINDIA,/company/STCINDIA/consolidated/,https://www.screener.in/company/STCINDIA/consolidated/
1304,HTMEDIA,/company/HTMEDIA/consolidated/,https://www.screener.in/company/HTMEDIA/consolidated/
1305,CONSOFINVT,/company/CONSOFINVT/,https://www.screener.in/company/CONSOFINVT/
1306,KAYA,/company/KAYA/consolidated/,https://www.screener.in/company/KAYA/consolidated/
1307,RADHIKAJWE,/company/RADHIKAJWE/,https://www.screener.in/company/RADHIKAJWE/
1308,CHEMFAB,/company/CHEMFAB/,https://www.screener.in/company/CHEMFAB/
1309,RACE,/company/RACE/,https://www.screener.in/company/RACE/
1310,HMVL,/company/HMVL/,https://www.screener.in/company/HMVL/
1311,SCPL,/company/SCPL/,https://www.screener.in/company/SCPL/
1312,SINGER,/company/SINGER/,https://www.screener.in/company/SINGER/
1313,MAANALU,/company/MAANALU/,https://www.screener.in/company/MAANALU/
1314,INDOTECH,/company/INDOTECH/,https://www.screener.in/company/INDOTECH/
1315,KOTHARIPET,/company/KOTHARIPET/,https://www.screener.in/company/KOTHARIPET/
1316,PHANTOMFX,/company/PHANTOMFX/,https://www.screener.in/company/PHANTOMFX/
1317,SREEL,/company/SREEL/,https://www.screener.in/company/SREEL/
1318,BALAJITELE,/company/BALAJITELE/consolidated/,https://www.screener.in/company/BALAJITELE/consolidated/
1319,PTL,/company/PTL/,https://www.screener.in/company/PTL/
1320,GVKPIL,/company/GVKPIL/consolidated/,https://www.screener.in/company/GVKPIL/consolidated/
1321,ORBTEXP,/company/ORBTEXP/consolidated/,https://www.screener.in/company/ORBTEXP/consolidated/
1322,ONEPOINT,/company/ONEPOINT/consolidated/,https://www.screener.in/company/ONEPOINT/consolidated/
1323,SAHYADRI,/company/SAHYADRI/,https://www.screener.in/company/SAHYADRI/
1324,TANEJAERO,/company/TANEJAERO/consolidated/,https://www.screener.in/company/TANEJAERO/consolidated/
1325,NECLIFE,/company/NECLIFE/consolidated/,https://www.screener.in/company/NECLIFE/consolidated/
1326,DELPHIFX,/company/DELPHIFX/,https://www.screener.in/company/DELPHIFX/
1327,SOUTHWEST,/company/SOUTHWEST/,https://www.screener.in/company/SOUTHWEST/
1328,VARDHACRLC,/company/VARDHACRLC/,https://www.screener.in/company/VARDHACRLC/
1329,DHANBANK,/company/DHANBANK/,https://www.screener.in/company/DHANBANK/
1330,THEINVEST,/company/THEINVEST/consolidated/,https://www.screener.in/company/THEINVEST/consolidated/
1331,OSWALAGRO,/company/OSWALAGRO/consolidated/,https://www.screener.in/company/OSWALAGRO/consolidated/
1332,SHEMAROO,/company/SHEMAROO/consolidated/,https://www.screener.in/company/SHEMAROO/consolidated/
1333,VIPCLOTHNG,/company/VIPCLOTHNG/,https://www.screener.in/company/VIPCLOTHNG/
1334,INDOBORAX,/company/INDOBORAX/consolidated/,https://www.screener.in/company/INDOBORAX/consolidated/
1335,SHYAMCENT,/company/SHYAMCENT/,https://www.screener.in/company/SHYAMCENT/
1336,LIBERTSHOE,/company/LIBERTSHOE/,https://www.screener.in/company/LIBERTSHOE/
1337,SBC,/company/SBC/,https://www.screener.in/company/SBC/
1338,ZUARIIND,/company/ZUARIIND/consolidated/,https://www.screener.in/company/ZUARIIND/consolidated/
1339,ANNAPURNA,/company/ANNAPURNA/,https://www.screener.in/company/ANNAPURNA/
1340,DUGLOBAL,/company/DUGLOBAL/consolidated/,https://www.screener.in/company/DUGLOBAL/consolidated/
1341,GLOBAL,/company/GLOBAL/,https://www.screener.in/company/GLOBAL/
1342,UNIVPHOTO,/company/UNIVPHOTO/consolidated/,https://www.screener.in/company/UNIVPHOTO/consolidated/
1343,REMUS,/company/REMUS/,https://www.screener.in/company/REMUS/
1344,DEEPENR,/company/DEEPENR/consolidated/,https://www.screener.in/company/DEEPENR/consolidated/
1345,DHUNINV,/company/DHUNINV/consolidated/,https://www.screener.in/company/DHUNINV/consolidated/
1346,BARODARAYN,/company/BARODARAYN/,https://www.screener.in/company/BARODARAYN/
1347,ADVANIHOTR,/company/ADVANIHOTR/,https://www.screener.in/company/ADVANIHOTR/
1348,RITCO,/company/RITCO/,https://www.screener.in/company/RITCO/
1349,KHADIM,/company/KHADIM/,https://www.screener.in/company/KHADIM/
1350,CYBERTECH,/company/CYBERTECH/consolidated/,https://www.screener.in/company/CYBERTECH/consolidated/
1351,SHIVAUM,/company/SHIVAUM/,https://www.screener.in/company/SHIVAUM/
1352,NDLVENTURE,/company/NDLVENTURE/,https://www.screener.in/company/NDLVENTURE/
1353,UNIDT,/company/UNIDT/,https://www.screener.in/company/UNIDT/
1354,PRIMESECU,/company/PRIMESECU/consolidated/,https://www.screener.in/company/PRIMESECU/consolidated/
1355,ARIHANTCAP,/company/ARIHANTCAP/consolidated/,https://www.screener.in/company/ARIHANTCAP/consolidated/
1356,MODIALKALI,/company/MODIALKALI/,https://www.screener.in/company/MODIALKALI/
1357,GOODRICKE,/company/GOODRICKE/,https://www.screener.in/company/GOODRICKE/
1358,WALCHANNAG,/company/WALCHANNAG/,https://www.screener.in/company/WALCHANNAG/
1359,DENTALKART,/company/DENTALKART/,https://www.screener.in/company/DENTALKART/
1360,PPL,/company/PPL/,https://www.screener.in/company/PPL/
1361,MAFATLAIND,/company/MAFATLAIND/consolidated/,https://www.screener.in/company/MAFATLAIND/consolidated/
1362,PDMJEPAPER,/company/PDMJEPAPER/,https://www.screener.in/company/PDMJEPAPER/
1363,BGRENERGY,/company/BGRENERGY/consolidated/,https://www.screener.in/company/BGRENERGY/consolidated/
1364,PAVNAIND,/company/PAVNAIND/consolidated/,https://www.screener.in/company/PAVNAIND/consolidated/
1365,EMKAYTOOLS,/company/EMKAYTOOLS/,https://www.screener.in/company/EMKAYTOOLS/
1366,CAREERP,/company/CAREERP/consolidated/,https://www.screener.in/company/CAREERP/consolidated/
1367,ORICONENT,/company/ORICONENT/consolidated/,https://www.screener.in/company/ORICONENT/consolidated/
1368,SBGLP,/company/SBGLP/consolidated/,https://www.screener.in/company/SBGLP/consolidated/
1369,MAWANASUG,/company/MAWANASUG/consolidated/,https://www.screener.in/company/MAWANASUG/consolidated/
1370,DICIND,/company/DICIND/,https://www.screener.in/company/DICIND/
1371,MIRCELECTR,/company/MIRCELECTR/,https://www.screener.in/company/MIRCELECTR/
1372,DYNPRO,/company/DYNPRO/consolidated/,https://www.screener.in/company/DYNPRO/consolidated/
1373,RADIOCITY,/company/RADIOCITY/,https://www.screener.in/company/RADIOCITY/
1374,RUBFILINTL,/company/RUBFILINTL/,https://www.screener.in/company/RUBFILINTL/
1375,VIRINCHI,/company/VIRINCHI/consolidated/,https://www.screener.in/company/VIRINCHI/consolidated/
1376,GENUSPAPER,/company/GENUSPAPER/,https://www.screener.in/company/GENUSPAPER/
1377,HITECHCORP,/company/HITECHCORP/,https://www.screener.in/company/HITECHCORP/
1378,FCSSOFT,/company/FCSSOFT/consolidated/,https://www.screener.in/company/FCSSOFT/consolidated/
1379,NURECA,/company/NURECA/,https://www.screener.in/company/NURECA/
1380,GPTINFRA,/company/GPTINFRA/consolidated/,https://www.screener.in/company/GPTINFRA/consolidated/
1381,FROG,/company/FROG/,https://www.screener.in/company/FROG/
1382,SIGMA,/company/SIGMA/consolidated/,https://www.screener.in/company/SIGMA/consolidated/
1383,CLEDUCATE,/company/CLEDUCATE/consolidated/,https://www.screener.in/company/CLEDUCATE/consolidated/
1384,JINDALPHOT,/company/JINDALPHOT/consolidated/,https://www.screener.in/company/JINDALPHOT/consolidated/
1385,MANORG,/company/MANORG/,https://www.screener.in/company/MANORG/
1386,V2RETAIL,/company/V2RETAIL/,https://www.screener.in/company/V2RETAIL/
1387,KOTYARK,/company/KOTYARK/,https://www.screener.in/company/KOTYARK/
1388,RAMAPHO,/company/RAMAPHO/,https://www.screener.in/company/RAMAPHO/
1389,PARSVNATH,/company/PARSVNATH/consolidated/,https://www.screener.in/company/PARSVNATH/consolidated/
1390,UNITECH,/company/UNITECH/consolidated/,https://www.screener.in/company/UNITECH/consolidated/
1391,PROV,/company/PROV/consolidated/,https://www.screener.in/company/PROV/consolidated/
1392,RANASUG,/company/RANASUG/,https://www.screener.in/company/RANASUG/
1393,PROZONINTU,/company/PROZONINTU/consolidated/,https://www.screener.in/company/PROZONINTU/consolidated/
1394,AYMSYNTEX,/company/AYMSYNTEX/,https://www.screener.in/company/AYMSYNTEX/
1395,WSI,/company/WSI/consolidated/,https://www.screener.in/company/WSI/consolidated/
1396,WINDMACHIN,/company/WINDMACHIN/consolidated/,https://www.screener.in/company/WINDMACHIN/consolidated/
1397,NATHBIOGEN,/company/NATHBIOGEN/,https://www.screener.in/company/NATHBIOGEN/
1398,NBIFIN,/company/NBIFIN/,https://www.screener.in/company/NBIFIN/
1399,GEECEE,/company/GEECEE/consolidated/,https://www.screener.in/company/GEECEE/consolidated/
1400,BCONCEPTS,/company/BCONCEPTS/,https://www.screener.in/company/BCONCEPTS/
1401,VISHWARAJ,/company/VISHWARAJ/,https://www.screener.in/company/VISHWARAJ/
1402,LOKESHMACH,/company/LOKESHMACH/,https://www.screener.in/company/LOKESHMACH/
1403,EIFFL,/company/EIFFL/,https://www.screener.in/company/EIFFL/
1404,ASCOM,/company/ASCOM/,https://www.screener.in/company/ASCOM/
1405,WEBELSOLAR,/company/WEBELSOLAR/,https://www.screener.in/company/WEBELSOLAR/
1406,HILTON,/company/HILTON/,https://www.screener.in/company/HILTON/
1407,SILINV,/company/SILINV/consolidated/,https://www.screener.in/company/SILINV/consolidated/
1408,LYKALABS,/company/LYKALABS/consolidated/,https://www.screener.in/company/LYKALABS/consolidated/
1409,FOCE,/company/FOCE/consolidated/,https://www.screener.in/company/FOCE/consolidated/
1410,VISHAL,/company/VISHAL/,https://www.screener.in/company/VISHAL/
1411,MINDTECK,/company/MINDTECK/consolidated/,https://www.screener.in/company/MINDTECK/consolidated/
1412,CUPID,/company/CUPID/,https://www.screener.in/company/CUPID/
1413,ASIANHOTNR,/company/ASIANHOTNR/,https://www.screener.in/company/ASIANHOTNR/
1414,ALBERTDAVD,/company/ALBERTDAVD/,https://www.screener.in/company/ALBERTDAVD/
1415,ORIENTABRA,/company/ORIENTABRA/,https://www.screener.in/company/ORIENTABRA/
1416,PRESSMN,/company/PRESSMN/,https://www.screener.in/company/PRESSMN/
1417,20MICRONS,/company/20MICRONS/consolidated/,https://www.screener.in/company/20MICRONS/consolidated/
1418,TPLPLASTEH,/company/TPLPLASTEH/,https://www.screener.in/company/TPLPLASTEH/
1419,VENUSREM,/company/VENUSREM/consolidated/,https://www.screener.in/company/VENUSREM/consolidated/
1420,EIMCOELECO,/company/EIMCOELECO/,https://www.screener.in/company/EIMCOELECO/
1421,APOLSINHOT,/company/APOLSINHOT/consolidated/,https://www.screener.in/company/APOLSINHOT/consolidated/
1422,RUCHIRA,/company/RUCHIRA/,https://www.screener.in/company/RUCHIRA/
1423,MAZDA,/company/MAZDA/,https://www.screener.in/company/MAZDA/
1424,MSPL,/company/MSPL/consolidated/,https://www.screener.in/company/MSPL/consolidated/
1425,TRIGYN,/company/TRIGYN/consolidated/,https://www.screener.in/company/TRIGYN/consolidated/
1426,WEALTH,/company/WEALTH/,https://www.screener.in/company/WEALTH/
1427,SAKUMA,/company/SAKUMA/consolidated/,https://www.screener.in/company/SAKUMA/consolidated/
1428,OSIAHYPER,/company/OSIAHYPER/,https://www.screener.in/company/OSIAHYPER/
1429,SINTERCOM,/company/SINTERCOM/,https://www.screener.in/company/SINTERCOM/
1430,SARLAPOLY,/company/SARLAPOLY/consolidated/,https://www.screener.in/company/SARLAPOLY/consolidated/
1431,TEMBO,/company/TEMBO/,https://www.screener.in/company/TEMBO/
1432,KRONECOMM,/company/KRONECOMM/,https://www.screener.in/company/KRONECOMM/
1433,SMLT,/company/SMLT/,https://www.screener.in/company/SMLT/
1434,KOTARISUG,/company/KOTARISUG/,https://www.screener.in/company/KOTARISUG/
1435,INSPIRISYS,/company/INSPIRISYS/consolidated/,https://www.screener.in/company/INSPIRISYS/consolidated/
1436,PONNIERODE,/company/PONNIERODE/,https://www.screener.in/company/PONNIERODE/
1437,LOYALTEX,/company/LOYALTEX/consolidated/,https://www.screener.in/company/LOYALTEX/consolidated/
1438,BIRLAMONEY,/company/BIRLAMONEY/,https://www.screener.in/company/BIRLAMONEY/
1439,USASEEDS,/company/USASEEDS/,https://www.screener.in/company/USASEEDS/
1440,MACPOWER,/company/MACPOWER/,https://www.screener.in/company/MACPOWER/
1441,GSS,/company/GSS/consolidated/,https://www.screener.in/company/GSS/consolidated/
1442,SYSTANGO,/company/SYSTANGO/consolidated/,https://www.screener.in/company/SYSTANGO/consolidated/
1443,PODDARMENT,/company/PODDARMENT/,https://www.screener.in/company/PODDARMENT/
1444,HINDMOTORS,/company/HINDMOTORS/,https://www.screener.in/company/HINDMOTORS/
1445,DEVIT,/company/DEVIT/consolidated/,https://www.screener.in/company/DEVIT/consolidated/
1446,IZMO,/company/IZMO/consolidated/,https://www.screener.in/company/IZMO/consolidated/
1447,VIKASECO,/company/VIKASECO/,https://www.screener.in/company/VIKASECO/
1448,KILITCH,/company/KILITCH/consolidated/,https://www.screener.in/company/KILITCH/consolidated/
1449,HUBTOWN,/company/HUBTOWN/consolidated/,https://www.screener.in/company/HUBTOWN/consolidated/
1450,SOLEX,/company/SOLEX/,https://www.screener.in/company/SOLEX/
1451,SHIVAMAUTO,/company/SHIVAMAUTO/,https://www.screener.in/company/SHIVAMAUTO/
1452,CRAYONS,/company/CRAYONS/,https://www.screener.in/company/CRAYONS/
1453,4THDIM,/company/4THDIM/,https://www.screener.in/company/4THDIM/
1454,WATERBASE,/company/WATERBASE/,https://www.screener.in/company/WATERBASE/
1455,MEGASTAR,/company/MEGASTAR/,https://www.screener.in/company/MEGASTAR/
1456,BASML,/company/BASML/consolidated/,https://www.screener.in/company/BASML/consolidated/
1457,SKYGOLD,/company/SKYGOLD/,https://www.screener.in/company/SKYGOLD/
1458,AVG,/company/AVG/consolidated/,https://www.screener.in/company/AVG/consolidated/
1459,BEWLTD,/company/BEWLTD/,https://www.screener.in/company/BEWLTD/
1460,SAKHTISUG,/company/SAKHTISUG/,https://www.screener.in/company/SAKHTISUG/
1461,KRITINUT,/company/KRITINUT/,https://www.screener.in/company/KRITINUT/
1462,LAKSELECON,/company/LAKSELECON/,https://www.screener.in/company/LAKSELECON/
